"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim","time"
"1314",2060,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-29
"1315",2060,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-29
"1316",2060,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-29
"1317",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1318",2060,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1319",2060,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1320",2060,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1321",2060,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-29
"1322",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1323",2060,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-29
"1324",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1325",2060,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-29
"1326",2060,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-29
"1327",2060,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1328",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1329",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1330",2060,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1331",2060,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1332",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1333",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1334",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1335",2060,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1336",2060,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1337",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1338",2060,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1339",2060,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1340",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1341",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1342",2060,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-29
"1343",2060,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1344",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1345",2060,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1346",2060,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1347",2060,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1348",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1349",2060,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1350",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1351",2060,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-29
"1352",2060,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1354",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1355",2061,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1356",2061,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1357",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1358",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1359",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1360",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1361",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1362",2061,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-29
"1363",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1364",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1365",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1366",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1367",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1368",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1369",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1370",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1371",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1372",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1373",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1374",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1375",2061,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1376",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1377",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1378",2061,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-29
"1379",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1380",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1381",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1382",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1383",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1384",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1385",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1386",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1387",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1388",2061,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-29
"1389",2061,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1390",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1391",2061,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-29
"1392",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1393",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1395",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1396",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1397",2061,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-29
"1398",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1399",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1400",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1401",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1402",2061,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1403",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1404",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1405",2061,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-29
"1406",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1407",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1408",2061,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-29
"1409",2061,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1410",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1411",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1412",2061,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-29
"1413",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1414",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1415",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1416",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1417",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1418",2061,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-29
"1419",2061,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-29
"1420",2061,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-29
"1421",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1422",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1423",2061,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1424",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1425",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1426",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1427",2061,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1428",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1429",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1430",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1431",2061,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-29
"1432",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1433",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1434",2061,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-29
"1436",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1437",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1438",2061,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-29
"1439",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1440",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1441",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1442",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1443",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1444",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1445",2061,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-29
"1446",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1447",2061,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-29
"1448",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1449",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1450",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1451",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1452",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1453",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1454",2061,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1455",2061,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-29
"1456",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1457",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1458",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1459",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1460",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1461",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1462",2061,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-29
"1463",2061,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-29
"1464",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1465",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1466",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1467",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1468",2061,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-29
"1469",2061,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-29
"1470",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1471",2061,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-29
"1472",2061,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-29
"1473",2061,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-29
"1474",2061,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-29
"1475",2061,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-29
"1477",2062,"playorpass - Version 1",NA,0,0,NA,2,"D",4,2015-09-30
"1478",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1479",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1480",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1481",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1482",2062,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1483",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1484",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1485",2062,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-30
"1486",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1487",2062,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1488",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1489",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1490",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1491",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1492",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1493",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1494",2062,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1495",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1496",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1497",2062,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1498",2062,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-30
"1499",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1500",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1501",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1502",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1503",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1504",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1505",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1506",2062,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1507",2062,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1508",2062,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1509",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1510",2062,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1511",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1512",2062,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-30
"1513",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1514",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1515",2062,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1516",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1518",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1519",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1520",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1521",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1522",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1523",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1524",2062,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1525",2062,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1526",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1527",2062,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-30
"1528",2062,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-30
"1529",2062,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-09-30
"1530",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1531",2062,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-30
"1532",2062,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1533",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1534",2062,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-30
"1535",2062,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-30
"1536",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1537",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1538",2062,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-30
"1539",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1540",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1541",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1542",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1543",2062,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1544",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1545",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1546",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1547",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1548",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1549",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1550",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1551",2062,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-30
"1552",2062,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-30
"1553",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1554",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1555",2062,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-30
"1556",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1557",2062,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-30
"1559",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1560",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1561",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1562",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1563",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1564",2062,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1565",2062,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1566",2062,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-30
"1567",2062,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-30
"1568",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1569",2062,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-30
"1570",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1571",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1572",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1573",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1574",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1575",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1576",2062,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1577",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1578",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1579",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1580",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1581",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1582",2062,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1583",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1584",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1585",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1586",2062,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1587",2062,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1588",2062,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-30
"1589",2062,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1590",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1591",2062,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1592",2062,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3,2015-09-30
"1593",2062,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1594",2062,"playorpass - Version 1",NA,0,0,NA,2,"D",4,2015-09-30
"1595",2062,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1596",2062,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1597",2062,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1,2015-09-30
"1598",2062,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2,2015-09-30
"1600",2063,"playorpass - Version 1",NA,0,0,NA,2,"D",4,2015-09-30
"1601",2063,"playorpass - Version 1",NA,0,0,NA,2,"A",1,2015-09-30
"1602",2063,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1603",2063,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1604",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1605",2063,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1606",2063,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1607",2063,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1608",2063,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1609",2063,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1610",2063,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1611",2063,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1612",2063,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1613",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1614",2063,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1615",2063,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1616",2063,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1617",2063,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1,2015-09-30
"1618",2063,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1619",2063,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1620",2063,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1621",2063,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1622",2063,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1623",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1624",2063,"playorpass - Version 1",-200,-2,-1,1,1,"A",1,2015-09-30
"1625",2063,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1626",2063,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1627",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1628",2063,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1629",2063,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1630",2063,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1631",2063,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1632",2063,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1633",2063,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1634",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1635",2063,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-09-30
"1636",2063,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1637",2063,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1638",2063,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1639",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1641",2063,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1642",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1643",2063,"playorpass - Version 1",100,1,1,1,1,"A",1,2015-09-30
"1644",2063,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1645",2063,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-09-30
"1646",2063,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1647",2063,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1648",2063,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
"1649",2063,"playorpass - Version 1",50,0.5,1,1,1,"D",4,2015-09-30
"1650",2063,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-09-30
"1651",2063,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1,2015-09-30
"1652",2063,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-09-30
"1653",2063,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-09-30
"1654",2063,"playorpass - Version 1",NA,0,0,3,2,"B",2,2015-09-30
"1655",2063,"playorpass - Version 1",50,0.5,1,1,1,"C",3,2015-09-30
"1656",2063,"playorpass - Version 1",0,0,0,1,1,"C",3,2015-09-30
