"","Subject","ExperimentName","SocReward1","rewlos3","Srewlos3","card.RESP","ydata","cardname","stim"
"117501",7093,"BD Social Play or Pass Sad","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"117511",7093,"BD Social Play or Pass Sad","MC06_Sad_100%.jpg",10,-1,1,1,"B",1
"117521",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"117531",7093,"BD Social Play or Pass Sad","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"117541",7093,"BD Social Play or Pass Sad","MC10_Sad_025%.jpg",2.5,-1,1,1,"A",3
"117551",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"117561",7093,"BD Social Play or Pass Sad","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"117571",7093,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"117581",7093,"BD Social Play or Pass Sad","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"117591",7093,"BD Social Play or Pass Sad","MC01_Hap_075%.jpg",7.5,1,1,1,"A",3
"117601",7093,"BD Social Play or Pass Sad","MC04_Sad_150%.jpg",15,-1,1,1,"B",1
"117611",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"117621",7093,"BD Social Play or Pass Sad","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"117631",7093,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"117641",7093,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"117651",7093,"BD Social Play or Pass Sad","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"117661",7093,"BD Social Play or Pass Sad","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"117681",7093,"BD Social Play or Pass Sad","MC04_Sad_450%.jpg",45,-1,1,1,"D",2
"117691",7093,"BD Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"117701",7093,"BD Social Play or Pass Sad","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"117711",7093,"BD Social Play or Pass Sad","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"117721",7093,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"117731",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"117741",7093,"BD Social Play or Pass Sad","MC08_Hap_075%.jpg",7.5,1,1,1,"A",3
"117751",7093,"BD Social Play or Pass Sad","MC02_Sad_150%.jpg",15,-1,1,1,"B",1
"117761",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"117771",7093,"BD Social Play or Pass Sad","MC04_Hap_150%.jpg",15,1,1,1,"D",2
"117781",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"117791",7093,"BD Social Play or Pass Sad","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"117801",7093,"BD Social Play or Pass Sad","MC06_Sad_125%.jpg",12.5,-1,1,1,"C",4
"117811",7093,"BD Social Play or Pass Sad","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"117821",7093,"BD Social Play or Pass Sad","MC07_Sad_025%.jpg",2.5,-1,1,1,"A",3
"117831",7093,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"117841",7093,"BD Social Play or Pass Sad","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"117851",7093,"BD Social Play or Pass Sad","MC07_Sad_025%.jpg",2.5,-1,1,1,"A",3
"117861",7093,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"A",3
"117871",7093,"BD Social Play or Pass Sad","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"117881",7093,"BD Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"117891",7093,"BD Social Play or Pass Sad","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"117901",7093,"BD Social Play or Pass Sad","MC04_Sad_100%.jpg",10,-1,1,1,"B",1
"117911",7093,"BD Social Play or Pass Sad","MC01_Sad_075%.jpg",7.5,-1,1,1,"B",1
"117921",7093,"BD Social Play or Pass Sad","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"117931",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"117941",7093,"BD Social Play or Pass Sad","MC09_Hap_025%.jpg",2.5,1,1,1,"A",3
"117951",7093,"BD Social Play or Pass Sad","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"117961",7093,"BD Social Play or Pass Sad","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"117971",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"117981",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"117991",7093,"BD Social Play or Pass Sad","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"118001",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"A",3
"118011",7093,"BD Social Play or Pass Sad","MC04_Hap_075%.jpg",7.5,1,1,1,"A",3
"118021",7093,"BD Social Play or Pass Sad",NA,0,0,3,2,"B",1
"118031",7093,"BD Social Play or Pass Sad","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"118041",7093,"BD Social Play or Pass Sad","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"118051",7093,"BD Social Play or Pass Sad","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"118061",7093,"BD Social Play or Pass Sad","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"118071",7093,"BD Social Play or Pass Sad","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"4552",7094,"AB Social Play or Pass Disgust","MC07_Hap_075%.jpg",7.5,1,1,1,"C",3
"4553",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4554",7094,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"B",2
"4555",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4556",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4557",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4558",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4559",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4560",7094,"AB Social Play or Pass Disgust","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"4561",7094,"AB Social Play or Pass Disgust","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"4562",7094,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"A",1
"4563",7094,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4564",7094,"AB Social Play or Pass Disgust","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"4565",7094,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4566",7094,"AB Social Play or Pass Disgust","MC01_Hap_075%.jpg",7.5,1,1,1,"D",4
"4567",7094,"AB Social Play or Pass Disgust","MC03_Hap_025%.jpg",2.5,1,1,1,"C",3
"4568",7094,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4569",7094,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4570",7094,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"4571",7094,"AB Social Play or Pass Disgust","MC09_Hap_025%.jpg",2.5,1,1,1,"C",3
"4572",7094,"AB Social Play or Pass Disgust","MC08_Dis_050%.jpg",5,-1,1,1,"A",1
"4573",7094,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4574",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4575",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4576",7094,"AB Social Play or Pass Disgust","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"4577",7094,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4578",7094,"AB Social Play or Pass Disgust","MC04_Hap_025%.jpg",2.5,1,1,1,"C",3
"4579",7094,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"4580",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4581",7094,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"4582",7094,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"4583",7094,"AB Social Play or Pass Disgust","MC09_Dis_125%.jpg",12.5,-1,1,1,"A",1
"4584",7094,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"4585",7094,"AB Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"4586",7094,"AB Social Play or Pass Disgust","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"4587",7094,"AB Social Play or Pass Disgust","MC06_Dis_450%.jpg",45,-1,1,1,"B",2
"4588",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4589",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4590",7094,"AB Social Play or Pass Disgust","MC01_Dis_075%.jpg",7.5,-1,1,1,"A",1
"4591",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4593",7094,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"C",3
"4594",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4595",7094,"AB Social Play or Pass Disgust","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"4596",7094,"AB Social Play or Pass Disgust","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"4597",7094,"AB Social Play or Pass Disgust","MC03_Hap_150%.jpg",15,1,1,1,"A",1
"4598",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4599",7094,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4600",7094,"AB Social Play or Pass Disgust","MC06_Dis_100%.jpg",10,-1,1,1,"A",1
"4601",7094,"AB Social Play or Pass Disgust","MC06_Hap_025%.jpg",2.5,1,1,1,"C",3
"4602",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4603",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4604",7094,"AB Social Play or Pass Disgust","MC04_Hap_025%.jpg",2.5,1,1,1,"C",3
"4605",7094,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4606",7094,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"4607",7094,"AB Social Play or Pass Disgust","MC04_Dis_150%.jpg",15,-1,1,1,"A",1
"4608",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4609",7094,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"A",1
"4610",7094,"AB Social Play or Pass Disgust","MC02_Dis_150%.jpg",15,-1,1,1,"A",1
"4611",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4612",7094,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"4613",7094,"AB Social Play or Pass Disgust","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"4614",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4615",7094,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"C",3
"4616",7094,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4617",7094,"AB Social Play or Pass Disgust","MC04_Dis_450%.jpg",45,-1,1,1,"B",2
"4618",7094,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"4619",7094,"AB Social Play or Pass Disgust","MC09_Dis_125%.jpg",12.5,-1,1,1,"D",4
"4620",7094,"AB Social Play or Pass Disgust","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"4621",7094,"AB Social Play or Pass Disgust","MC04_Dis_100%.jpg",10,-1,1,1,"A",1
"4622",7094,"AB Social Play or Pass Disgust","MC01_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4623",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4624",7094,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"4625",7094,"AB Social Play or Pass Disgust","MC01_Dis_075%.jpg",7.5,-1,1,1,"A",1
"4626",7094,"AB Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"4627",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4628",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4629",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4630",7094,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"A",1
"4631",7094,"AB Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"4632",7094,"AB Social Play or Pass Disgust","MC07_Hap_075%.jpg",7.5,1,1,1,"D",4
"4634",7094,"AB Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"4635",7094,"AB Social Play or Pass Disgust","MC10_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4636",7094,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"4637",7094,"AB Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"4638",7094,"AB Social Play or Pass Disgust","MC01_Hap_075%.jpg",7.5,1,1,1,"C",3
"4639",7094,"AB Social Play or Pass Disgust","MC06_Dis_125%.jpg",12.5,-1,1,1,"A",1
"4640",7094,"AB Social Play or Pass Disgust","MC06_Dis_050%.jpg",5,-1,1,1,"A",1
"4641",7094,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4642",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4643",7094,"AB Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"4644",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4645",7094,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"4646",7094,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4647",7094,"AB Social Play or Pass Disgust","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"4648",7094,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"A",1
"4649",7094,"AB Social Play or Pass Disgust","MC08_Hap_075%.jpg",7.5,1,1,1,"C",3
"4650",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4651",7094,"AB Social Play or Pass Disgust","MC10_Hap_150%.jpg",15,1,1,1,"A",1
"4652",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4653",7094,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4654",7094,"AB Social Play or Pass Disgust","MC07_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4655",7094,"AB Social Play or Pass Disgust","MC07_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4656",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4657",7094,"AB Social Play or Pass Disgust","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"4658",7094,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"4659",7094,"AB Social Play or Pass Disgust","MC04_Dis_450%.jpg",45,-1,1,1,"B",2
"4660",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4661",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4662",7094,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"C",3
"4663",7094,"AB Social Play or Pass Disgust","MC09_Hap_150%.jpg",15,1,1,1,"B",2
"4664",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4665",7094,"AB Social Play or Pass Disgust","MC09_Hap_025%.jpg",2.5,1,1,1,"C",3
"4666",7094,"AB Social Play or Pass Disgust","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"4667",7094,"AB Social Play or Pass Disgust","MC03_Dis_125%.jpg",12.5,-1,1,1,"A",1
"4668",7094,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"B",2
"4669",7094,"AB Social Play or Pass Disgust","MC04_Hap_075%.jpg",7.5,1,1,1,"C",3
"4670",7094,"AB Social Play or Pass Disgust","MC08_Hap_075%.jpg",7.5,1,1,1,"C",3
"4671",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4672",7094,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4673",7094,"AB Social Play or Pass Disgust","MC06_Dis_125%.jpg",12.5,-1,1,1,"D",4
"4675",7095,"AB Social Play or Pass Disgust","MC07_Hap_075%.jpg",7.5,1,1,1,"C",3
"4676",7095,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"B",2
"4677",7095,"AB Social Play or Pass Disgust","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"4678",7095,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4679",7095,"AB Social Play or Pass Disgust","MC01_Hap_075%.jpg",7.5,1,1,1,"D",4
"4680",7095,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"A",1
"4681",7095,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4682",7095,"AB Social Play or Pass Disgust","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"4683",7095,"AB Social Play or Pass Disgust","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"4684",7095,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4685",7095,"AB Social Play or Pass Disgust","MC08_Dis_050%.jpg",5,-1,1,1,"A",1
"4686",7095,"AB Social Play or Pass Disgust","MC03_Hap_025%.jpg",2.5,1,1,1,"C",3
"4687",7095,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"4688",7095,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"4689",7095,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"4690",7095,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4691",7095,"AB Social Play or Pass Disgust","MC09_Hap_025%.jpg",2.5,1,1,1,"C",3
"4692",7095,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4693",7095,"AB Social Play or Pass Disgust","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"4694",7095,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4695",7095,"AB Social Play or Pass Disgust","MC09_Dis_125%.jpg",12.5,-1,1,1,"A",1
"4696",7095,"AB Social Play or Pass Disgust","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"4697",7095,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"A",1
"4698",7095,"AB Social Play or Pass Disgust","MC04_Hap_075%.jpg",7.5,1,1,1,"D",4
"4699",7095,"AB Social Play or Pass Disgust",NA,0,0,NA,2,"B",2
"4700",7095,"AB Social Play or Pass Disgust","MC04_Hap_025%.jpg",2.5,1,1,1,"C",3
"4701",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4702",7095,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4703",7095,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
"4704",7095,"AB Social Play or Pass Disgust","MC01_Dis_075%.jpg",7.5,-1,1,1,"A",1
"4705",7095,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"4706",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4707",7095,"AB Social Play or Pass Disgust","MC03_Hap_150%.jpg",15,1,1,1,"A",1
"4708",7095,"AB Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"4709",7095,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4710",7095,"AB Social Play or Pass Disgust","MC06_Dis_450%.jpg",45,-1,1,1,"B",2
"4711",7095,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"C",3
"4712",7095,"AB Social Play or Pass Disgust","MC06_Hap_025%.jpg",2.5,1,1,1,"C",3
"4713",7095,"AB Social Play or Pass Disgust","MC06_Dis_100%.jpg",10,-1,1,1,"A",1
"4714",7095,"AB Social Play or Pass Disgust","MC09_Dis_125%.jpg",12.5,-1,1,1,"D",4
"4716",7095,"AB Social Play or Pass Disgust","MC04_Hap_025%.jpg",2.5,1,1,1,"C",3
"4717",7095,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"4718",7095,"AB Social Play or Pass Disgust","MC10_Hap_150%.jpg",15,1,1,1,"B",2
"4719",7095,"AB Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"4720",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4721",7095,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"C",3
"4722",7095,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4723",7095,"AB Social Play or Pass Disgust","MC04_Dis_150%.jpg",15,-1,1,1,"A",1
"4724",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4725",7095,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"4726",7095,"AB Social Play or Pass Disgust","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"4727",7095,"AB Social Play or Pass Disgust","MC01_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4728",7095,"AB Social Play or Pass Disgust","MC07_Hap_075%.jpg",7.5,1,1,1,"D",4
"4729",7095,"AB Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"4730",7095,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"A",1
"4731",7095,"AB Social Play or Pass Disgust","MC02_Dis_150%.jpg",15,-1,1,1,"A",1
"4732",7095,"AB Social Play or Pass Disgust","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"4733",7095,"AB Social Play or Pass Disgust","MC04_Dis_100%.jpg",10,-1,1,1,"A",1
"4734",7095,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"4735",7095,"AB Social Play or Pass Disgust","MC04_Dis_450%.jpg",45,-1,1,1,"B",2
"4736",7095,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"B",2
"4737",7095,"AB Social Play or Pass Disgust",NA,0,0,NA,2,"C",3
"4738",7095,"AB Social Play or Pass Disgust","MC10_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4739",7095,"AB Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"D",4
"4740",7095,"AB Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"4741",7095,"AB Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"B",2
"4742",7095,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"4743",7095,"AB Social Play or Pass Disgust","MC01_Dis_075%.jpg",7.5,-1,1,1,"A",1
"4744",7095,"AB Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"A",1
"4745",7095,"AB Social Play or Pass Disgust","MC01_Hap_075%.jpg",7.5,1,1,1,"C",3
"4746",7095,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",3
"4747",7095,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4748",7095,"AB Social Play or Pass Disgust","MC06_Dis_125%.jpg",12.5,-1,1,1,"A",1
"4749",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"B",2
"4750",7095,"AB Social Play or Pass Disgust","MC07_Hap_150%.jpg",15,1,1,1,"B",2
"4751",7095,"AB Social Play or Pass Disgust","MC08_Hap_075%.jpg",7.5,1,1,1,"C",3
"4752",7095,"AB Social Play or Pass Disgust","MC07_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4753",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"A",1
"4754",7095,"AB Social Play or Pass Disgust",NA,0,0,NA,2,"D",4
"4755",7095,"AB Social Play or Pass Disgust",NA,0,0,NA,2,"D",4
"4757",7095,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"D",4
"4758",7095,"AB Social Play or Pass Disgust","MC07_Dis_025%.jpg",2.5,-1,1,1,"C",3
"4759",7095,"AB Social Play or Pass Disgust","MC06_Dis_125%.jpg",12.5,-1,1,1,"D",4
"4760",7095,"AB Social Play or Pass Disgust","MC08_Hap_150%.jpg",15,1,1,1,"B",2
"4761",7095,"AB Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"C",3
"4762",7095,"AB Social Play or Pass Disgust","MC06_Dis_050%.jpg",5,-1,1,1,"A",1
"4763",7095,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"A",1
"4764",7095,"AB Social Play or Pass Disgust","MC03_Hap_150%.jpg",15,1,1,1,"B",2
"4765",7095,"AB Social Play or Pass Disgust","MC10_Hap_150%.jpg",15,1,1,1,"A",1
"4766",7095,"AB Social Play or Pass Disgust",NA,0,0,NA,2,"D",4
"4767",7095,"AB Social Play or Pass Disgust","MC04_Dis_450%.jpg",45,-1,1,1,"B",2
"4768",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"D",4
"4769",7095,"AB Social Play or Pass Disgust",NA,0,0,3,2,"C",3
"4770",7095,"AB Social Play or Pass Disgust","MC09_Hap_150%.jpg",15,1,1,1,"B",2
"4771",7095,"AB Social Play or Pass Disgust","MC02_Hap_150%.jpg",15,1,1,1,"A",1
"4772",7095,"AB Social Play or Pass Disgust","MC09_Hap_025%.jpg",2.5,1,1,1,"C",3
"4773",7095,"AB Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"D",4
"4774",7095,"AB Social Play or Pass Disgust","MC03_Dis_125%.jpg",12.5,-1,1,1,"A",1
"4775",7095,"AB Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"A",1
"4776",7095,"AB Social Play or Pass Disgust","MC03_Hap_075%.jpg",7.5,1,1,1,"D",4
"4777",7095,"AB Social Play or Pass Disgust","MC04_Hap_075%.jpg",7.5,1,1,1,"C",3
"4778",7095,"AB Social Play or Pass Disgust","MC08_Hap_075%.jpg",7.5,1,1,1,"C",3
"4779",7095,"AB Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"B",2
"4780",7095,"AB Social Play or Pass Disgust",NA,0,0,NA,2,"B",2
"4781",7095,"AB Social Play or Pass Disgust","MC02_Hap_075%.jpg",7.5,1,1,1,"D",4
